Split,Image Path,Chart Type,Reasoning Type,Claim,True Verdict,Predicted Verdict,Verdict Match,True Rationale,Predicted Rationale
Test 2,local_images/CNS_Figure_5.jpg,line_chart,unknown,The threshold dose for 28Si at 50 (keV/m) LET is less than than threshold dose of 56Fe at 150 (keV/m) LET.,SUPPORTED,SUPPORTED,True,"From the graph, Threshold dose for 28Si at 50 (keV/m) LET is 500 MeV/n and threshold dose of 56Fe at 150 (keV/m) LET is 1000 MeV/n","The threshold dose for 28Si at 50 keV/µm LET is approximately 100 cGy, while for 56Fe at 150 keV/µm LET it is around 250 cGy."
Test 2,local_images/CNS_Figure_5.jpg,line_chart,unknown,The threshold dose for 56Fe 140 (keV/m) LET is less than than threshold dose of 56Fe at 180 (keV/m) LET.,REFUTED,REFUTED,True,"From the graph, Threshold dose for 56Fe at 140 (keV/m) LET is 5000 MeV/n and at 180 (keV/m) LET is 600 MeV/n",The graph shows that the threshold dose for 56Fe decreases as the LET increases from 140 keV/µm to 180 keV/µm.
Test 2,local_images/CNS_Figure_5.jpg,line_chart,unknown,High LET radiation particles require low threshold doses to disrupt performance on a food-reinforced operant response.,SUPPORTED,SUPPORTED,True,"The chart shows a clear negative correlation between particle LET and the threshold dose required for disruption of the operant response, that high LET radiation particles require low threshold doses.","The graph shows that as LET increases, the threshold dose decreases, indicating that higher LET particles require lower doses to disrupt performance."
Test 2,local_images/CNS_Figure_5.jpg,line_chart,unknown,High LET radiation particles require high threshold doses to disrupt performance on a food-reinforced operant response.,REFUTED,SUPPORTED,False,The chart shows a negative correlation between particle LET and the threshold dose required for disruption of the operant response.,"The graph shows that as LET increases, the threshold dose also increases, indicating a higher requirement for high LET radiation particles to disrupt performance."
Test 2,local_images/2001_Numbers_of_Titles_published_in_the_UK.png,pie_chart,unknown,There were more non-fiction titles published than fiction titles in the UK in 2001.,SUPPORTED,SUPPORTED,True,"Looking at the chart, we can see that the category ""non-fiction"" has a higher percentage (26%) of titles published than ""fiction""(11%) , indicating that there were more non-fiction titles published in the UK in 2001.","The pie chart shows that non-fiction had 30,455 titles, while fiction had 13,076 titles."
Test 2,local_images/2001_Numbers_of_Titles_published_in_the_UK.png,pie_chart,unknown,"The total number of titles published in the UK in 2001 was less than 100,000.",REFUTED,REFUTED,True,"According to the chart, the total number of titles published in the UK in 2001 was around 120,000.","The chart shows that the total number of titles published in the UK in 2001 is 119,001."
Test 2,local_images/Percent_of_Tax_Units_with_a_Tax_Increase_(Current_Policy).png,barchart_vertical,unknown,The chart shows the trend of the Consumer Price Index in the United States.,SUPPORTED,REFUTED,False,"The chart displays a bar chart of the United States Chained Consumer Price Index, indicating the percent of tax units with a tax increase.","The chart is titled ""Percent of Tax Units with a Tax Increase (Current Policy)"" and displays data across quintiles, not the Consumer Price Index."
Test 2,local_images/Percent_of_Tax_Units_with_a_Tax_Increase_(Current_Policy).png,barchart_vertical,unknown,The second quintile experienced the maximun percent of tax units with a tax increase.,REFUTED,REFUTED,True,The chart shows that the fourth quintile experienced the maximun percent of tax units with a tax increase as the fourth bar from the left is the longest one.,"The bar for the Second Quintile is the tallest among all quintiles, indicating the highest percentage of tax units experiencing a tax increase."
Test 2,local_images/2001_Numbers_of_Titles_published_in_the_UK.png,pie_chart,unknown,Academic/professional accounted for the highest percentage of books published in the UK in 2001.,SUPPORTED,SUPPORTED,True,The chart shows academic/professional has the larger section of the pie graph with 36% of the share.,The pie chart shows that 'Acad./prof.' category has the largest slice at 36%.
Test 2,local_images/2001_Numbers_of_Titles_published_in_the_UK.png,pie_chart,unknown,Acad/prof is the highest in the titles published in 2001 in the UK.,SUPPORTED,SUPPORTED,True,The Acad/prof is denoted in the light blue color which is highest among all.,"The largest slice of the pie chart corresponds to ""Acad/prof"" with 43,481 titles, which is more than any other category."
Test 2,local_images/2001_Numbers_of_Titles_published_in_the_UK.png,pie_chart,unknown,The  non-fiction is the second most highest value of other titles published in UK in 2001.,SUPPORTED,SUPPORTED,True,The chart denotes the non-fiction with orange colour is the second most highest value among all.,"The non-fiction category has 30,455 titles, which is the second largest segment after Academic/Professional with 43,481 titles."
Test 2,local_images/2001_Numbers_of_Titles_published_in_the_UK.png,pie_chart,unknown,"The children's title had the minimun value of published titles in 2001, UK.",REFUTED,SUPPORTED,False,The chart shows that school text books had the minimum share among all with only 3% of published titles in UK in 2001.,The children's category has the smallest percentage at 9%.
Test 2,local_images/Percent_of_Tax_Units_with_a_Tax_Increase_(Current_Policy).png,barchart_vertical,unknown,Lowest Quintile has the lowest percent in the United States Chained Consumer Price Index.,SUPPORTED,SUPPORTED,True,"Based on the United States Chained Consumer Price Index graph, Lowest Quintile is the first bar from left side which has a value of 30%.","The bar for the Lowest Quintile is the shortest among all quintiles, indicating the lowest percentage of tax units with a tax increase."
Test 2,local_images/Percent_of_Tax_Units_with_a_Tax_Increase_(Current_Policy).png,barchart_vertical,unknown,The Chained Consumer Price Index in the US was the highest in the Fourth Quintile.,SUPPORTED,REFUTED,False,As can be seen in the bar chart that the largest bar with the highest value corresponds to Fourth Quintile in the horizontal axis.,"The chart shows the percentage of tax units with a tax increase across different quintiles, not the Chained Consumer Price Index."
Test 2,local_images/Percent_of_Tax_Units_with_a_Tax_Increase_(Current_Policy).png,barchart_vertical,unknown,The Chained Consumer Price Index in the US for the middle quintile has a value less than 50%.,REFUTED,REFUTED,True,The chart shows that the Chained Consumer Price Index in the US for the middle quintile has a value of about 90% indicating in the third bar from the left.,"The bar graph shows that the percentage of tax units with a tax increase in the Middle Quintile is above 90%, not less than 50%."
Test 2,local_images/Zlogp.png,unknown,unknown,The chart shows a positive correlation between logarithmically spaced P values and equivalent Z.,SUPPORTED,SUPPORTED,True,"The chart displays a clear upward trend between the logarithmically spaced P values and equivalent Z, indicating a positive correlation between the two variables.","The graph shows a curve that starts at negative values for z when p-values are close to 1 and increases as p-values decrease, indicating a positive correlation."
Test 2,local_images/Zlogp.png,unknown,unknown,The chart shows relationship between logarithmically spaced 'p' values and equivalent 'z' values.,SUPPORTED,SUPPORTED,True,"As seen in the chart, the x-axis depicts logarithmic 'p' values and y-axis represents 'z' values.","The x-axis is labeled as ""-log_{10}(p)"" indicating logarithmic spacing of p-values, and the y-axis is labeled ""z = φ^{-1}(1 - p)"" which represents the equivalent z-values."
Test 2,local_images/Zlogp.png,unknown,unknown,The curve shows positive correlation between math values.,SUPPORTED,SUPPORTED,True,"The chart displays a clear upward trend, indicating a positive correlation between the two variables.",The graph shows a curve that starts at negative values for z and increases as the logarithmically spaced p-values increase.
Test 2,local_images/Zlogp.png,unknown,unknown,The equivalent 'z' reaches to its maximun value when logarithmically spaced 'p' is equal to 2.,REFUTED,REFUTED,True,The chart clearly shows an upward trend with the equivalent 'z' in its maximun value when logarithmically spaced 'p' is equal to 5.,"The graph shows that the z-value increases as the -log10(p) value increases, reaching approximately 4.3 at the highest point on the x-axis."
Test 2,local_images/Zlogp.png,unknown,unknown,The chart shows data visual using MATLAB and Export Fig. ,SUPPORTED,SUPPORTED,True,"caption information stating Created using MATLAB and Export Fig Ged.R , 13 February 2015 which means that the chart was MATLAB software and Export Fig.",The chart is created using MATLAB as indicated by the description.
Test 2,local_images/Zlogp.png,unknown,unknown,The value of equivalent 'z' starts with above 0 in the line chart.,REFUTED,REFUTED,True,"Based on the line chart, The blue colour line was starts with below 0 in the graph.",The line chart shows that the value of z starts at approximately -0.5 on the y-axis when the x-axis is at 0.
Test 2,local_images/Zlogp.png,unknown,unknown,According to the graph the Z value decreases as the p-value increases.,REFUTED,REFUTED,True,It is clearly visible that the blue line in the graph is ascending which means the z value increases as p-value increase.,"The graph shows that as the -log10(p) value increases, the z value also increases."
